time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-0.554453383053536,1.2589025183759301,15.167426104967292,0.22545971358400685,0.03612095608564303,0.0,-0.6855383680439008,2.1871178497941486,4.38591139119754,-0.005232235259746435,-0.07222499465878789,0.0,441.91900629357855,441.03717734166014,439.53829462826866,440.65093790356644
2.2200000000000015,-0.5963082234428421,1.3945267628609381,15.432334536696546,0.22590518107544533,0.03378276390878199,0.0,-0.7094030306437128,2.333601194348248,4.444009926795225,-0.016053457746529817,-0.08894571833042271,0.0,451.59976800901546,450.24411200318275,450.4035769278339,449.5275537896077
2.2800000000000016,-0.6396398456121098,1.5395966933879306,15.703535220533224,0.23040239022688525,0.029991890664498477,0.0,-0.7345567833412444,2.5022916281213132,4.59513392903854,0.008372527107136783,-0.10381911862904461,0.0,480.8725162602522,479.7376143179801,478.7537999983407,480.60898213417704
2.3400000000000016,-0.6841725758080441,1.6931756394127497,15.976580986353385,0.23242944716577618,0.02410642249081807,0.0,-0.7494445510582114,2.617163687259976,4.506639466483692,-0.006406991674161065,-0.1115530376713152,0.0,404.37704303917076,403.6684628331813,404.3631457432668,403.0292597117357
2.4000000000000017,-0.729684922252806,1.8553559431960969,16.25145354817648,0.2348663130268367,0.01993599318578365,0.0,-0.7671387796917257,2.788833361656933,4.654950826703594,0.010831995930955119,-0.095313192423481,0.0,479.32665230480535,480.55041393146365,480.25845397737015,481.5643917195989
2.4600000000000017,-0.7761446081640762,2.027595078125089,16.533912345665833,0.24417670030826955,0.016298414876804834,0.0,-0.7811464490088793,2.9532422187780183,4.759439421124866,-0.02262778644002484,-0.11236271552163275,0.0,469.71675350687,468.384239974432,470.2718944018828,467.6725962279008
2.520000000000002,-0.8232977998310546,2.208901768783926,16.8188467402407,0.24335815433614805,0.009877958050322988,0.0,-0.7900789205622577,3.090136216341963,4.7383942004524195,-0.01569553215171912,-0.10723899980001833,0.0,429.22520646334965,429.6485962023508,431.01356180306936,431.5991451874115
2.580000000000002,-0.8708873285534598,2.398668512599775,17.103657620636532,0.24241157372871314,0.003431635355673812,0.0,-0.7956558006893406,3.235184670635966,4.75514924890139,-0.017821996672593685,-0.10837855730536396,0.0,442.7143755889933,442.61035780053845,443.08341726991665,442.90862088825764
2.640000000000002,-0.9187019754399094,2.597945775261571,17.392822855623457,0.24676939569214085,6.2802774804881665,0.0,-0.797490700505999,3.4075430381448917,4.882827699174018,0.006525948514725471,-0.11416531472191749,0.0,477.3568203220403,476.9051184890303,478.0342317463359,479.8863397568212
2.700000000000002,-0.9665052840681273,2.806872139756558,17.686502712019347,0.2572522123597736,6.274801689078895,0.0,-0.795466575679317,3.557427366094278,4.905926855373522,0.04014530705819549,-0.12826325891430077,0.0,447.93414525854917,446.7733650831155,445.97572416726615,448.71381111342953
2.760000000000002,-1.0140901729545018,3.0248667039928794,17.98123999504551,0.2596941688396255,6.2697776083095444,0.0,-0.7902634137660014,3.7090997980856404,4.918369227381955,0.03661507156628521,-0.1474098290181117,0.0,446.28745606696054,444.704912174527,444.62627204431294,444.33765728704395
2.820000000000002,-1.0612143808155106,3.253059897104684,18.280769977056785,0.2620364268962998,6.265432566742145,0.0,-0.7801034759805059,3.897220948947544,5.06498805750466,0.03976032961752572,-0.17187859594647176,0.0,488.5805582576949,486.73192992997707,486.91045322658897,487.14627417898237
2.880000000000002,-1.1076834580653276,3.4916313220621804,18.58556247067315,0.26761268469161514,6.256851817984437,0.0,-0.7680926904060843,4.055439162902413,5.094272282642801,0.05816408669305323,-0.18754624565220168,0.0,455.4239020621785,454.13924904794254,450.8632680256614,452.34923576003445
2.940000000000002,-1.1532919518631415,3.739483991898933,18.891043880608375,0.2714950838267933,6.245731764551577,0.0,-0.7512289337437911,4.206479399642284,5.088185973526223,0.04999618195669065,-0.19291520366105142,0.0,443.2770339334425,442.8005126508145,442.79697293710575,442.12648262688407
3.000000000000002,-1.1977046290852802,3.996347464591736,19.195824097108904,0.2747868371358386,6.234498386175975,0.0,-0.7282410529357118,4.3557338918644275,5.0709719050121445,0.05483563941741199,-0.20063013467462817,0.0,440.56569081858896,439.8894585090061,438.81225206799775,439.2156350508477
3.0600000000000023,-1.2405176872425745,4.262339613601383,19.500069153881388,0.27846681611463886,6.223789702623527,0.0,-0.6979365594737208,4.5107852216792965,5.070220358844417,0.04669116729954733,-0.2145176541827278,0.0,446.439529091858,445.26340885867995,445.45887738126936,444.7939968636526
3.1200000000000023,-1.2814085253196759,4.537306194905436,19.802996562404303,0.2814530928414358,6.215577861930765,0.0,-0.6644337596319518,4.654850088150295,5.027294794885942,0.04063115015356,-0.2393950737305006,0.0,434.21041921291504,432.067094725848,431.3243832586117,430.813389485403
3.1800000000000024,-1.3195760314168483,4.823199581030664,20.110905960349072,0.2985200275320583,6.201219500847847,0.0,-0.6062059135896486,4.876443965375674,5.23410970005733,-0.0024846805229276313,-0.2420406946383208,0.0,510.217436515776,509.97895803098504,512.2500117042737,509.17442628178276
3.2400000000000024,-1.3543221989658734,5.121296245034967,20.426428852760083,0.309451292263617,6.189204314011121,0.0,-0.5509141904204323,5.060762234446522,5.28230709542851,0.032799318158982696,-0.26062955719165126,0.0,468.18985669055223,466.682490561248,464.80288345785857,467.5604760197351
3.3000000000000025,-1.3859692940197241,5.42915285671077,20.740229481072085,0.3139918354855631,6.175069288582712,0.0,-0.5029343032232949,5.201357954690787,5.177858825823518,0.013988115093960057,-0.275313716938373,0.0,418.1358406481915,416.778084929432,418.95451833508605,417.31553499142217
3.3600000000000025,-1.4139020493201953,5.7471773272697595,21.05301057779474,0.3165751758585209,6.158564535570662,0.0,-0.4265835557611471,5.3992295952765925,5.247332789481548,0.02730448626484598,-0.2782856150443754,0.0,475.53154013164925,475.23198642848195,474.73407078181884,475.75489423122104
3.4200000000000026,-1.4369024062193996,6.077110277658916,21.370031303561195,0.31894073551016344,6.141974382228053,0.0,-0.33851541490334797,5.598278056688509,5.319115110908188,0.016685528744569876,-0.27570828759166965,0.0,477.86512110304324,477.98963364350493,478.18025202497466,477.3704899333008
3.4800000000000026,-1.4547868066808152,6.417888946629229,21.688039887229426,0.32029261996119107,6.127004790683365,0.0,-0.2563939785717298,5.7608169644196945,5.280976796410203,0.022083234676738523,-0.2907012438984733,0.0,445.0418242764173,443.73268545201006,443.6347782233536,444.07781738482385
3.5400000000000027,-1.4686584821744086,6.766076953878793,21.99677796569407,0.3217740832471021,6.109978083203771,0.0,-0.20495594484247107,5.845678315357863,5.011502015574005,0.016386882265787304,-0.2847416261526673,0.0,357.9114498082596,358.4111396307031,358.4527687783356,357.8733047412423
3.6000000000000028,-1.478074080096926,7.121494838048518,22.295791269056956,0.33054871975775324,6.096249817383564,0.0,-0.10778415642586191,6.001972911662253,4.95512765030375,0.04578760449872504,-0.2658390369862711,0.0,435.7003917069955,437.19836216138384,434.7072894512413,437.1648376782126
3.660000000000003,-1.4805572284990367,7.4879146252497035,22.595865816655635,0.3333649610372742,6.09179425632632,0.0,0.02527893625655705,6.211710365973001,5.0462894281705974,0.04146987447818417,-0.30420023499957,0.0,487.80819716365545,484.86296170755503,484.77690826466636,484.4532326502055
3.720000000000003,-1.4751307154744124,7.866535079933518,22.900276823068026,0.33619382037588696,6.073772785852281,0.0,0.1572334292354511,6.408637900796971,5.099721066488229,0.04677507195235085,-0.3107977213119242,0.0,476.5145969082466,475.92094454262485,475.49204829655866,475.8992929031738
3.780000000000003,-1.4611612133543708,8.257417305230526,23.208952551996767,0.3547316383503958,6.055192969232291,0.0,0.31004089811667557,6.621906231411625,5.18721491461564,0.08903962620712352,-0.31509998006541606,0.0,489.9277039987533,489.51793326579633,487.840757022708,490.9895669823022
3.840000000000003,-1.4387980880100497,8.659652322097905,23.518060094703458,0.36007981289752067,6.0373698416376556,0.0,0.43680363043525217,6.7859450177224465,5.115902381920412,0.0893009078983383,-0.3048396176531072,0.0,440.99275727271555,441.7398485542401,441.66726879587486,441.69549748631783
3.900000000000003,-1.4081127071514683,9.072344079599564,23.824401870289297,0.36643330508111305,6.020404039634855,0.0,0.5873941312390606,6.97044105637113,5.0945519589000705,0.07710520759792483,-0.31870639499482833,0.0,460.08553583249636,458.89160684960865,460.7884090090209,459.82874696823444
3.960000000000003,-1.368039140870313,9.496187064212085,24.12951635272951,0.3712137913682545,6.001437900169279,0.0,0.7499202184366691,7.157452643312965,5.074975035918681,0.07143910761842609,-0.32440243161175547,0.0,461.5874844932331,461.03652087517156,464.127730786037,463.68688343239694
4.020000000000002,-1.3185794244350078,9.930397781896962,24.431167052195377,0.3783162357198915,5.988276492500711,0.0,0.8997335978360633,7.316360853434181,4.979518634427879,0.05181665052760727,-0.29807698135954647,0.0,437.57328336883427,439.65691839201907,439.03134627297266,437.40294286304015
4.080000000000001,-1.2598430836595245,10.374290963823881,24.727208773722094,0.3967339401881764,5.970430916768974,0.0,1.0593557829055056,7.480945575933937,4.887252789175805,0.09349381779140822,-0.3017549434233037,0.0,441.94030965470705,441.54512421277093,439.30085780612006,442.74760672711864
4.14,-1.1900540467609586,10.829677262871154,25.02093776296393,0.40633191319234996,5.953255764624121,0.0,1.2681986495752695,7.698600376863538,4.901951447342821,0.07038341539916132,-0.31359009656338205,0.0,482.7152698702905,481.7337379193209,481.5193931249485,479.7729530881201
4.199999999999998,-1.1084543286796433,11.296977689526065,25.312603027743382,0.4116555282892511,5.9345252981849335,0.0,1.453153745477151,7.87783751239044,4.819388158785447,0.05762818799783431,-0.31820369881690924,0.0,451.89258744041445,451.4206238904999,451.8504660109217,450.8238836954984
4.259999999999997,-1.0147044019142883,11.775840033939357,25.601132586077405,0.4151156205297175,5.92042428414174,0.0,1.6727935720365683,8.083668132489182,4.797102667823614,0.05774273727986388,-0.3439087466156643,0.0,475.8485576917676,473.7739629354626,474.5084563834959,474.51931509626235
4.319999999999996,-0.9095291100266749,12.264862783057447,25.883396452211404,0.4185707683291149,5.901728135625458,0.0,1.8343752291020905,8.216903411691117,4.611666991369468,0.057099928005050725,-0.32981241528692085,0.0,417.15087974381106,418.2543212102371,416.933382336983,416.8797162645012
4.379999999999995,-0.7943783863416528,12.761895239490043,26.15456913774663,0.4337694859903003,5.886046772327205,0.0,2.0049184096880612,8.351339898746808,4.426728901772381,0.09350492263398506,-0.3532482501164858,0.0,419.6198387977114,417.45455999786503,416.2147059994908,419.3939101583598
4.439999999999993,-0.6691551907474448,13.266708875851942,26.41372812324885,0.4397371740202214,5.865546050800635,0.0,2.1705305370687396,8.475715609286866,4.211798319216035,0.08564638130611574,-0.36365649053853477,0.0,407.6482868777632,406.57268781327787,408.387484073771,407.6934162330772
4.499999999999992,-0.5320818965421712,13.780530942314979,26.66327293871714,0.44690065670444046,5.844856296395301,0.0,2.3999112888047796,8.65131494430663,4.10517831848879,0.10007927833994759,-0.3531542241050014,0.0,449.94793948470743,450.6658365246029,451.352130297228,452.5225186730397
4.559999999999991,-0.38179835342424406,14.304062370502342,26.904623455417234,0.4528963063407492,5.824132168314643,0.0,2.610849088963017,8.799399864699824,3.9391367446118557,0.09828815138200242,-0.34678958178335517,0.0,431.56671957397555,431.9730164641208,430.167805031349,430.02493472074167
4.6199999999999894,-0.2196904676202201,14.835448421275519,27.133896798073334,0.4592975477500554,5.803333268573592,0.0,2.794034132272258,8.91332116502784,3.7031047477272367,0.08921888825797744,-0.3464226573337309,0.0,403.4063850363117,403.302467477545,404.2172480741733,403.40755395129827
4.679999999999988,-0.04131380285680933,15.377898700749611,27.357563748607337,0.46539572371908466,5.787867143205197,0.0,3.1524270460993247,9.167289301072278,3.749885485002849,0.09754965674317478,-0.3223317033150631,0.0,513.1229027675292,514.7302199943601,513.1627022263009,513.7597491190755
4.739999999999987,0.15521587893389333,15.932506319268928,27.577827717454465,0.4714391487602416,5.7687149452311814,0.0,3.399603866010594,9.31910966196606,3.5912474442286344,0.09142006243648983,-0.32842983128676206,0.0,443.356346303728,442.7466755764168,443.3014966321059,442.80515729889186
4.799999999999986,0.3665115702098673,16.49589713118486,27.787939968106286,0.478723416204212,5.749150495893534,0.0,3.6445999705259733,9.460128077832268,3.411521866956617,0.10496153575470814,-0.33392236010166887,0.0,437.3607286755044,436.7889357624121,436.7665209911548,437.90284820395385
4.859999999999984,0.5925754174135343,17.06755247683098,27.98687625420733,0.48501141659998126,5.730770929504052,0.0,3.891772288601725,9.59453730003112,3.2188361581594545,0.10428869514217332,-0.3492716978934475,0.0,435.52387746191727,434.11662678656745,434.14539774265853,434.09877610563154
4.919999999999983,0.8345548095657888,17.64784351631865,28.175357505748373,0.49181905349135935,5.712283923548982,0.0,4.174993778787121,9.747799788234207,3.0625473753984185,0.11130259702465449,-0.33321836353706585,0.0,452.349199824229,453.5215108075983,451.65956947107026,452.2348457771066
4.979999999999982,1.094300369610946,18.237648607657515,28.355044126090927,0.4992579210029895,5.695370806684156,0.0,4.48371661944068,9.911604198683472,2.925401454618864,0.1004724191720708,-0.31515817601684787,0.0,463.393947270794,464.70734179642955,464.6980843662824,463.8577230512356
5.0399999999999805,1.3754178789856242,18.839092257718608,28.529764880358723,0.5081868702013894,5.677159881562934,0.0,4.887028433827646,10.135330734202912,2.895656673479603,0.08057654512751758,-0.3071260029276783,0.0,511.3331736945577,511.81959404178497,511.79492494737093,510.38267487197936
